GENEID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC104356796	4.418926006	-0.032596069	0.625364158	-0.05212334	0.958430415	0.994675566
CDKL2	1049.442685	0.007049534	0.135742893	0.051932985	0.958582091	0.994710447
FNIP1	1598.857556	0.004197313	0.080774612	0.051963268	0.958557962	0.994710447
INSM1	55.63928266	-0.00678387	0.13130188	-0.051666204	0.958794666	0.994869766
LOC116963514	37.76699509	-0.011083403	0.215837449	-0.051350694	0.959046074	0.995069356
LOC116963906	8.323560996	0.015597847	0.305773246	0.051011157	0.95931663	0.995221621
LOC122153379	105.6737593	0.006362814	0.124536399	0.051092004	0.959252208	0.995221621
LRRC14B	57.411576	0.01411967	0.277159752	0.050944159	0.959370018	0.995221621
CFI	91.02473983	0.007724066	0.152230846	0.050739162	0.95953337	0.995292417
TIPIN	1155.057501	0.002818015	0.055570902	0.050710263	0.959556398	0.995292417
GDF1	165.646899	0.007840676	0.155385584	0.050459484	0.959756235	0.995304137
HMG20B	1753.215936	0.003885386	0.077198375	0.050329893	0.959859503	0.995304137
NBEAL2	251.7478586	0.008110618	0.161333097	0.050272499	0.959905239	0.995304137
SPATA20	917.5445542	0.004553612	0.090284778	0.050436094	0.959774874	0.995304137
SV2A	199.3268322	0.006135267	0.122091627	0.050251329	0.959922108	0.995304137
VSX1	7.744236942	-0.017907912	0.354034982	-0.050582324	0.959658348	0.995304137
LOC116962942	291.0984846	-0.005933677	0.118306438	-0.050155149	0.959998752	0.995322359
LOC116961697	41.12430379	-0.006829217	0.136788371	-0.049925423	0.960181818	0.99532843
LOC122154854	6.886978303	-0.025262577	0.504591683	-0.050065384	0.960070284	0.99532843
PFN3	22.07536765	-0.0104531	0.209322094	-0.04993787	0.960171899	0.99532843
EIF2S2	12345.6806	-0.003095037	0.062458989	-0.049553105	0.960478518	0.995452271
LOC104363351	54.30460585	-0.009756945	0.196737856	-0.049593634	0.96044622	0.995452271
LOC122152384	545.9532919	-0.009143437	0.184208395	-0.049636372	0.960412161	0.995452271
EYA4	5.045409583	-0.017391947	0.353321525	-0.049224137	0.960740676	0.9956015
LOC122153463	8.1976177	-0.020623189	0.418892104	-0.0492327	0.960733852	0.9956015
AGMAT	372.0460566	0.007409409	0.150924767	0.049093396	0.960844866	0.995648238
LOC116960783	1.795588115	0.029964547	0.612788143	0.048898706	0.96100002	0.995747777
CDC37L1	732.1305776	-0.003013669	0.062223433	-0.048433018	0.961371146	0.995768238
DNAJC24	572.8816347	-0.002921192	0.060234711	-0.048496813	0.961320304	0.995768238
HACE1	2527.647893	-0.003456285	0.071144374	-0.04858128	0.961252989	0.995768238
LOC104367656	5.227778437	0.01601801	0.33176839	0.048280699	0.961492536	0.995768238
MAFA	480.649068	0.011886147	0.246139095	0.048290366	0.961484832	0.995768238
TAF1D	2279.346696	0.007591584	0.157230542	0.048283138	0.961490593	0.995768238
UPP2	3.201475046	0.021879551	0.449914268	0.048630489	0.961213772	0.995768238
USP12	3469.248872	-0.004237035	0.08711212	-0.048638865	0.961207097	0.995768238
LOC116961889	41.96995853	0.009066515	0.189237681	0.047910729	0.961787389	0.995951174
RNF213	345.4417062	-0.011132354	0.232213146	-0.04794024	0.96176387	0.995951174
AKT3	237.4498568	0.004831376	0.109297713	0.044203816	0.964741941	0.996060546
ANKRD13A	1883.082129	0.002987426	0.064582634	0.046257415	0.963105081	0.996060546
ANO4	306.778604	-0.017617448	0.376524905	-0.046789596	0.962680921	0.996060546
ARAP1	3479.918466	-0.005405804	0.118259019	-0.045711556	0.963540153	0.996060546
ARHGAP31	836.0384569	0.006047692	0.14571124	0.041504639	0.966893595	0.996060546
ATP12A	1045.475011	-0.013200513	0.298046599	-0.044290098	0.964673164	0.996060546
BRD4	2005.627854	0.004585154	0.104010203	0.044083699	0.964837687	0.996060546
CAAP1	2265.124819	0.003190237	0.07839191	0.040695994	0.967538256	0.996060546
CD4	30.39594957	-0.0175221	0.390443257	-0.044877457	0.964204986	0.996060546
CNTFR	77.84641276	-0.007964599	0.198840287	-0.040055257	0.968049073	0.996060546
COL4A1	10269.92673	0.008730124	0.186953086	0.04669687	0.962754825	0.996060546
CORIN	369.1891789	-0.008143782	0.192275041	-0.042354859	0.966215813	0.996060546
CRYBB1	3.503204675	-0.017398489	0.368286396	-0.047241737	0.962320564	0.996060546
CUNH9orf78	1124.420957	0.002170786	0.053127247	0.04086012	0.967407411	0.996060546
CYTH1	888.6617047	-0.003846066	0.092342948	-0.041649802	0.966777871	0.996060546
DCPS	968.6068963	0.005387907	0.115166604	0.046783592	0.962685706	0.996060546
DDX23	2762.294707	0.004565401	0.109486094	0.041698453	0.966739087	0.996060546
DGKD	931.2014684	-0.005244402	0.121892625	-0.043024769	0.965681789	0.996060546
DHFR	2570.289068	0.007484329	0.176511751	0.042401305	0.966178788	0.996060546
DNAJC9	2533.089415	0.002056894	0.04618854	0.044532555	0.964479903	0.996060546
DYNC2LI1	399.4175876	-0.003226155	0.074102112	-0.043536617	0.965273776	0.996060546
EBF3	87.07960627	0.006182297	0.150843086	0.040984953	0.967307891	0.996060546
EMC2	1823.825377	0.003441519	0.077797563	0.044236844	0.964715613	0.996060546
FAM219A	1243.868461	0.004186963	0.095532409	0.043827672	0.965041769	0.996060546
FAM91A1	3847.95556	-0.003730333	0.085959602	-0.043396347	0.96538559	0.996060546
FN1	13463.41724	-0.010989946	0.240655048	-0.0456668	0.963575826	0.996060546
FOXN2	342.6561792	0.005956749	0.13046623	0.045657404	0.963583315	0.996060546
FSTL1	37804.13354	0.004129812	0.103264045	0.039992742	0.968098913	0.996060546
FTCD	8.610377723	-0.027767557	0.696919906	-0.039843255	0.968218091	0.996060546
GID4	1678.82505	-0.002056601	0.047586827	-0.043217861	0.965527867	0.996060546
GPC3	862.5122922	0.006813876	0.165187583	0.041249323	0.967097133	0.996060546
GPR17	8.765771863	-0.012860678	0.299251613	-0.042976135	0.965720558	0.996060546
GSPT1	7050.283395	0.002204839	0.053978967	0.040846266	0.967418455	0.996060546
HOXA5	224.6102427	0.004852001	0.108173982	0.044853675	0.964223941	0.996060546
KDM8	2259.436002	0.004368757	0.096482664	0.045280224	0.96388395	0.996060546
LEPROT	7831.908241	0.005255662	0.120205155	0.043722432	0.965125658	0.996060546
LMCD1	83.42445267	0.012686154	0.274574126	0.046203022	0.963148434	0.996060546
LOC104355926	2337.819586	0.004621569	0.104677668	0.044150474	0.96478446	0.996060546
LOC104357627	2223.775365	-0.003790773	0.092907544	-0.040801566	0.967454091	0.996060546
LOC104357633	4.571847813	-0.014384956	0.350533017	-0.041037377	0.967266098	0.996060546
LOC104361532	50.52627285	0.009259986	0.20894263	0.044318318	0.964650671	0.996060546
LOC104363518	4.177780827	-0.016232362	0.37315325	-0.043500524	0.965302547	0.996060546
LOC104364338	2181.019009	0.004892045	0.114612007	0.042683526	0.965953812	0.996060546
LOC104365324	2945.556319	0.003406981	0.077393907	0.044021307	0.96488742	0.996060546
LOC104365796	432.6324668	0.00485921	0.113686428	0.042742214	0.965907029	0.996060546
LOC104366411	279.0430805	0.008260577	0.1939821	0.042584225	0.96603297	0.996060546
LOC104366909	2.647035424	-0.019147282	0.428633368	-0.044670535	0.96436992	0.996060546
LOC104367666	97.47679933	-0.006829469	0.150127554	-0.045491111	0.96371586	0.996060546
LOC104367859	3245.376581	-0.008526115	0.181286964	-0.047031044	0.962488485	0.996060546
LOC104368228	96.68591126	-0.006697136	0.167671128	-0.039942097	0.968139289	0.996060546
LOC116959161	1.666517816	-0.027011685	0.575030392	-0.046974361	0.962533662	0.996060546
LOC116959689	1.420547695	0.024728947	0.60197492	0.041079696	0.967232361	0.996060546
LOC116959703	279.2261989	-0.005108105	0.115738509	-0.044134881	0.964796889	0.996060546
LOC116960403	3.050169966	0.017678624	0.420404703	0.042051442	0.966457689	0.996060546
LOC116961336	752.2223237	-0.008818394	0.211008187	-0.041791714	0.96666474	0.996060546
LOC116961514	458.3623876	-0.013349515	0.332337407	-0.040168559	0.967958744	0.996060546
LOC116962416	2.649628965	-0.01768222	0.434071782	-0.040735705	0.967506597	0.996060546
LOC116962441	16.77202872	0.009352444	0.234175446	0.039937764	0.968142744	0.996060546
LOC116963214	10.73982731	0.017570825	0.42024788	0.041810622	0.966649667	0.996060546
LOC116963506	4.808341118	-0.016620084	0.407494832	-0.040785998	0.967466502	0.996060546
LOC116963993	106069.4476	-0.013085707	0.320254351	-0.040860356	0.967407223	0.996060546
LOC116964311	841.1535484	-0.006761467	0.153576487	-0.044026708	0.964883115	0.996060546
LOC116964399	22.37841639	0.009108675	0.204713747	0.04449469	0.964510084	0.996060546
LOC116965112	171.7626734	0.013140712	0.289277904	0.045425908	0.96376783	0.996060546
LOC116965291	5.066886823	-0.016473853	0.375782828	-0.04383876	0.96503293	0.996060546
LOC116965883	12.90192361	0.011587683	0.250055407	0.046340464	0.963038889	0.996060546
LOC122152885	29.38837546	0.008319935	0.186221171	0.044677706	0.964364204	0.996060546
LOC122152909	2.516753704	-0.027216209	0.676460418	-0.040233261	0.967907161	0.996060546
LOC122153337	18.50380596	-0.008589168	0.200284844	-0.042884761	0.965793396	0.996060546
LOC122153417	823.8815633	0.006439086	0.151773575	0.042425608	0.966159414	0.996060546
LOC122153456	258.2244561	0.008074779	0.175869274	0.04591353	0.96337917	0.996060546
LOC122153678	3.540091262	-0.028066911	0.621181925	-0.045183077	0.963961383	0.996060546
LOC122154553	16.70069323	0.007500112	0.188088536	0.039875432	0.968192438	0.996060546
LOC122154810	1.189387178	-0.030544612	0.722243655	-0.042291285	0.966266493	0.996060546
LOC122154868	26.0161511	0.011443324	0.246787755	0.04636909	0.963016072	0.996060546
LOX	4095.091061	-0.006776079	0.167046558	-0.040564014	0.967643473	0.996060546
MCAM	2605.791141	0.00330199	0.07968441	0.04143834	0.966946448	0.996060546
METTL14	1229.786101	0.002127527	0.051977734	0.040931512	0.967350495	0.996060546
MEX3B	376.6949189	0.003775766	0.094233709	0.0400681	0.968038834	0.996060546
NKX6-3	81.44148597	-0.012919777	0.274971468	-0.046985884	0.962524478	0.996060546
NT5C2	1879.05922	-0.002181768	0.046436694	-0.04698371	0.962526211	0.996060546
NT5M	416.6809374	-0.004149715	0.102865106	-0.04034133	0.967821004	0.996060546
NWD2	118.8929469	0.009784658	0.20746613	0.047162679	0.962383572	0.996060546
P4HA1	1829.033449	-0.003736863	0.090035732	-0.04150422	0.966893928	0.996060546
PPARA	3224.273645	-0.004171205	0.094244892	-0.04425922	0.964697778	0.996060546
PTPRD	106.7845607	0.007572316	0.165288232	0.045812797	0.963459459	0.996060546
QRICH2	121.0959467	-0.008682179	0.18327699	-0.047371898	0.962216826	0.996060546
RAD51	348.8183826	-0.005708506	0.12001668	-0.04756427	0.962063508	0.996060546
RGMA	408.0552927	0.006462921	0.147637464	0.043775613	0.965083266	0.996060546
RHOBTB2	476.4211789	-0.004567073	0.114626187	-0.039843192	0.968218141	0.996060546
SHANK3	762.981425	0.005681217	0.135896115	0.041805589	0.966653679	0.996060546
SHISA5	3228.274433	0.003389346	0.081244974	0.041717604	0.96672382	0.996060546
SIM1	110.459062	-0.00927284	0.205673317	-0.045085282	0.964039332	0.996060546
SLC35E1	1426.398814	0.002624376	0.058214669	0.045081009	0.964042738	0.996060546
SLC39A14	421.4231792	-0.005238625	0.111498202	-0.046983946	0.962526023	0.996060546
SMYD5	753.054743	0.002806696	0.067984178	0.041284546	0.967069053	0.996060546
SPTB	367.5830671	-0.006955824	0.153198221	-0.045404079	0.96378523	0.996060546
STAC3	6.689975819	0.011100043	0.264188576	0.042015605	0.966486259	0.996060546
SUCLA2	6241.037881	-0.003238744	0.069034285	-0.046915003	0.962580971	0.996060546
SURF6	1079.966793	0.003875928	0.092027486	0.042117066	0.966405375	0.996060546
TFPI2	3016.745727	-0.003911505	0.087077848	-0.044919635	0.964171366	0.996060546
TMEM150A	304.4408224	-0.004412501	0.105498683	-0.041825176	0.966638065	0.996060546
TPD52L1	666.08775	-0.003144586	0.076209077	-0.041262622	0.967086531	0.996060546
WFIKKN1	69.04371671	-0.010920438	0.272530017	-0.040070589	0.968036849	0.996060546
ZBTB47	954.9833327	-0.006404409	0.142534713	-0.044932273	0.964161293	0.996060546
ZBTB7B	2626.710796	-0.003759741	0.089788802	-0.041873165	0.966599809	0.996060546
ZW10	9921.332757	0.002264613	0.052726736	0.042950001	0.96574139	0.996060546
ANAPC5	865.2469408	0.002058664	0.059585613	0.034549679	0.972438828	0.996245013
ARV1	619.6558012	-0.002758554	0.083368929	-0.033088509	0.973604006	0.996245013
ARX	30.37577312	0.005488326	0.163238823	0.03362145	0.973179017	0.996245013
ATP1B3	8342.516604	-0.002407715	0.066808339	-0.036039139	0.971251151	0.996245013
ATXN7L3	1879.896613	-0.003452018	0.091173358	-0.03786214	0.9697976	0.996245013
B3GNT9	245.7179297	-0.004767857	0.138039709	-0.034539751	0.972446744	0.996245013
BASP1	4521.876834	0.003289259	0.093572766	0.03515188	0.971958633	0.996245013
BRD3OS	195.8705317	-0.003381591	0.091857692	-0.036813372	0.970633812	0.996245013
BUB1B	1223.337155	0.004470352	0.118867066	0.037607992	0.970000236	0.996245013
CAD	2157.276284	-0.004076418	0.114332805	-0.035653967	0.971558276	0.996245013
CDC34	5173.917276	0.002723163	0.079579583	0.034219364	0.972702225	0.996245013
CFAP99	37.66596617	0.005036668	0.144083235	0.034956654	0.972114305	0.996245013
CNTN4	124.9589468	-0.007009895	0.189970193	-0.036899974	0.970564761	0.996245013
CSNK1G2	1396.19162	0.003826439	0.102940514	0.037171361	0.970348374	0.996245013
CUNH15orf39	530.4693152	0.005682322	0.161713541	0.035138193	0.971969546	0.996245013
CUNH3orf33	138.869597	-0.004700032	0.133789901	-0.03512995	0.97197612	0.996245013
DACT1	763.9695456	-0.003155354	0.087498838	-0.036061668	0.971233187	0.996245013
DERA	1599.242233	0.003328223	0.095559415	0.034828835	0.972216227	0.996245013
DNAJB6	12811.57604	-0.00282126	0.084956183	-0.033208415	0.973508387	0.996245013
EEFSEC	1305.918803	0.002227207	0.065193907	0.034162814	0.972747319	0.996245013
FAM161B	96.84395751	0.006336742	0.16495302	0.038415435	0.969356455	0.996245013
FASLG	14.45412408	0.008968734	0.250620092	0.035786172	0.971452859	0.996245013
GLT1D1	326.7241941	0.002941594	0.087703123	0.033540359	0.973243682	0.996245013
HK3	4.029449805	0.013056265	0.378841644	0.034463648	0.97250743	0.996245013
HMGN5	6589.017052	-0.003610173	0.094110366	-0.038361052	0.969399814	0.996245013
HS1BP3	1914.271748	-0.003178194	0.092206803	-0.034468107	0.972503874	0.996245013
IL22RA1	466.6538997	0.005866722	0.169756653	0.034559601	0.972430916	0.996245013
IQCK	254.1274816	-0.005988852	0.152626967	-0.039238493	0.968700244	0.996245013
KAZN	435.3610683	-0.004223756	0.107893591	-0.039147418	0.968772856	0.996245013
KLF8	1117.259969	0.003948037	0.105292895	0.037495756	0.970089724	0.996245013
LAD1	4997.74544	-0.002101078	0.055554815	-0.037819903	0.969831276	0.996245013
LETM2	1383.834307	-0.00228051	0.06109586	-0.037326759	0.97022447	0.996245013
LINS1	805.8279688	-0.003337852	0.099927569	-0.033402712	0.973353447	0.996245013
LOC104356606	23628.45189	0.002092109	0.061172048	0.034200413	0.972717338	0.996245013
LOC104359300	969.8938115	0.0024097	0.072575131	0.033202827	0.973512844	0.996245013
LOC104361640	227.0228201	-0.005260141	0.134665775	-0.039060708	0.968841987	0.996245013
LOC104364419	961.9098248	0.004680473	0.13196453	0.035467663	0.971706832	0.996245013
LOC104365760	5.324554821	0.014825576	0.377967437	0.039224481	0.968711416	0.996245013
LOC104366824	449.6756978	-0.004133837	0.111744773	-0.036993563	0.970490138	0.996245013
LOC104366997	25199.49258	-0.004738706	0.133387755	-0.035525793	0.97166048	0.996245013
LOC116959001	40.26360938	-0.006673138	0.19791825	-0.03371664	0.973103109	0.996245013
LOC116959360	8.530732017	0.011553599	0.295740624	0.039066661	0.968837242	0.996245013
LOC116960088	19.7356308	0.009292348	0.275057353	0.033783311	0.973049944	0.996245013
LOC116960390	99.87081105	0.007750679	0.202151433	0.038340957	0.969415836	0.996245013
LOC116960472	1.467603397	0.023634459	0.635934005	0.037164955	0.970353481	0.996245013
LOC116961249	1.747095683	-0.020106483	0.540643367	-0.03718992	0.970333576	0.996245013
LOC116961913	18.15650212	0.007105369	0.182666145	0.038898118	0.968971617	0.996245013
LOC116962245	19.8693452	-0.008497973	0.217801699	-0.039017021	0.968876818	0.996245013
LOC116962773	44.76621495	0.004928222	0.146632113	0.033609432	0.973188601	0.996245013
LOC116963108	4.370119314	0.012415789	0.319639271	0.038843128	0.96901546	0.996245013
LOC116963496	20.68330118	-0.006958775	0.210153795	-0.033112774	0.973584656	0.996245013
LOC116963774	8.90691281	0.020284516	0.566930816	0.035779525	0.971458159	0.996245013
LOC116964610	4.931942962	0.010743324	0.314999781	0.034105816	0.972792771	0.996245013
LOC116964632	135.9296075	0.007558523	0.217735513	0.034714243	0.972307604	0.996245013
LOC116964804	74.30959061	0.005924415	0.175761826	0.033707063	0.973110747	0.996245013
LOC116965506	49.8215951	-0.004380766	0.121429078	-0.036076746	0.971221165	0.996245013
LOC116965732	221.9029729	0.005783173	0.160129926	0.036115504	0.97119026	0.996245013
LOC122152419	46.48031848	0.03530114	0.961889336	0.036699794	0.970724373	0.996245013
LOC122153339	4.513224945	-0.01477669	0.401157885	-0.036835099	0.970616488	0.996245013
LOC122154501	54.72776121	0.00786699	0.217874835	0.036107843	0.971196369	0.996245013
LOC122154561	144.9854926	0.007918233	0.224612919	0.035252795	0.971878164	0.996245013
LPCAT2	12181.04188	0.005478945	0.149116605	0.036742687	0.970690172	0.996245013
MC5R	14.09371601	-0.010065744	0.304226791	-0.033086317	0.973605755	0.996245013
MED13	718.3222745	-0.005376002	0.155055653	-0.034671435	0.972341739	0.996245013
MRAP2	62.47506565	0.006458359	0.163576794	0.039482121	0.968506008	0.996245013
NDST2	1136.366348	0.00298002	0.077401714	0.038500697	0.969288476	0.996245013
NEDD9	531.146747	0.005508874	0.158066421	0.034851637	0.972198045	0.996245013
NEK11	65.1031171	0.005043812	0.14124545	0.035709556	0.971513951	0.996245013
NFATC1	1230.279307	0.004297627	0.126549963	0.033959927	0.972909106	0.996245013
NKRF	1460.23301	0.002107521	0.060466063	0.034854606	0.972195677	0.996245013
PDPN	220.6400952	-0.007007772	0.183053387	-0.038282668	0.96946231	0.996245013
PEAK3	49.27595925	-0.007194167	0.19735686	-0.036452582	0.970921487	0.996245013
PROB1	37.5211592	0.018195685	0.510982093	0.035609242	0.971593939	0.996245013
RNF215	612.7433781	0.002779935	0.079743885	0.034860798	0.972190741	0.996245013
RORB	40.77419997	-0.006012394	0.181288217	-0.033164838	0.973543138	0.996245013
SCAI	319.8639896	0.002876538	0.081440119	0.03532089	0.971823866	0.996245013
SLCO2B1	136.8262826	-0.006701479	0.191542614	-0.034986882	0.972090201	0.996245013
SMARCC2	1544.630434	-0.004589255	0.119783515	-0.03831291	0.969438198	0.996245013
SOCS7	668.7409413	0.004286194	0.109676065	0.03908049	0.968826216	0.996245013
SRSF5	640.5697077	0.004320376	0.124414364	0.034725699	0.972298468	0.996245013
TGFBR1	847.7898327	-0.004844782	0.131099516	-0.036954992	0.970520892	0.996245013
TMEM67	2766.724856	-0.002718104	0.08231966	-0.033018898	0.973659518	0.996245013
TRH	1.695522037	-0.022162395	0.65427479	-0.033873221	0.972978247	0.996245013
