GeneId	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC104359277	883.0732035	-0.077456214	0.229146398	-0.338020647	0.735347629	0.946309882
LOC104366773	965.4738296	-0.055514649	0.163852172	-0.33880936	0.73475335	0.946309882
LOC116959925	46.90756408	-0.0539014	0.15921069	-0.338553898	0.734945818	0.946309882
LOC116962329	65.86289347	-0.08023725	0.236447816	-0.339344431	0.734350275	0.946309882
LOC122153899	3.071433552	0.145578754	0.429850927	0.338672653	0.734856345	0.946309882
MORN3	386.2066419	0.031750177	0.093833094	0.338368649	0.735085397	0.946309882
MYH11	96.65040766	0.086083056	0.254622068	0.33808168	0.735301636	0.946309882
RPH3A	470.8996042	0.068167607	0.201054489	0.339050409	0.734571756	0.946309882
SPARC	52208.3701	0.048625913	0.143270302	0.339399808	0.734308563	0.946309882
TLK2	1950.105767	0.04173668	0.123184949	0.338813143	0.734750499	0.946309882
ZFAND1	696.3823883	-0.053830005	0.159213127	-0.338100294	0.735287609	0.946309882
GPR155	4106.664558	-0.060811431	0.179977489	-0.337883538	0.735450954	0.946369511
DEPDC1	156.7166244	0.037589224	0.111301423	0.337724557	0.735570767	0.946440505
RPRML	11.22660162	0.091801726	0.271876962	0.337659082	0.735620113	0.946440505
IDI1	7079.176274	0.047358772	0.140360263	0.337408686	0.735808838	0.946463327
LOC104356817	1.396174177	-0.26560116	0.78684855	-0.337550549	0.735701913	0.946463327
LOC116960597	2172.836261	0.03651384	0.108196033	0.33747855	0.73575618	0.946463327
CYFIP2	931.9217366	-0.028206802	0.083722066	-0.336910004	0.736184744	0.946653543
LOC116963544	1896.526471	0.029917091	0.088788142	0.336949172	0.736155217	0.946653543
PLP1	124.7353109	-0.109779651	0.325800921	-0.336953162	0.736152209	0.946653543
TNRC18	1877.442978	0.064387906	0.191072978	0.336980701	0.736131448	0.946653543
AMOTL1	1581.972369	0.03511734	0.104283569	0.33674854	0.736306469	0.946736757
GABRG2	80.23185125	-0.066208846	0.196721971	-0.336560503	0.736448235	0.946755176
GALNT8	59.40253832	0.058709578	0.174498907	0.336446682	0.736534052	0.946755176
GPR135	21.58858057	-0.063990329	0.190424791	-0.336039906	0.736840774	0.946755176
KIAA0513	880.1175705	-0.047369531	0.141000282	-0.335953448	0.736905971	0.946755176
LOC104357411	313.1648043	0.056267828	0.167385144	0.336157835	0.736751847	0.946755176
LOC104362528	29236.07294	-0.037533632	0.111672919	-0.33610326	0.736793	0.946755176
LOC122152652	2.610757045	0.372176643	1.106764655	0.336274421	0.736663937	0.946755176
NPEPPS	13742.65024	0.018811124	0.055921677	0.336383398	0.736581767	0.946755176
REELD1	1.103790718	-0.247443867	0.736609223	-0.335922846	0.736929048	0.946755176
THEGL	142.314248	-0.037102599	0.110246861	-0.336541096	0.736462867	0.946755176
TSFM	1276.762042	-0.030422373	0.090570323	-0.335897802	0.736947935	0.946755176
ADGRG4	15.26886139	0.079523427	0.237875273	0.334307246	0.738147723	0.94697274
AP1S3	2965.157395	0.036367739	0.108805518	0.334245356	0.738194421	0.94697274
ATOH8	360.0042364	0.063125705	0.188142543	0.335520631	0.737232384	0.94697274
BCL2L13	7299.492506	-0.028589934	0.085519846	-0.334307598	0.738147458	0.94697274
BMI1	741.3646255	0.019735811	0.059004003	0.33448257	0.738015442	0.94697274
CHMP4C	4591.165499	0.038408934	0.114666719	0.33496148	0.737654144	0.94697274
CPSF3	2398.394567	-0.024148528	0.072008362	-0.33535728	0.73735559	0.94697274
EIF2D	1374.574425	-0.023591735	0.070541827	-0.334436123	0.738050485	0.94697274
EMC7	5229.555634	0.037048993	0.110733479	0.334578064	0.737943395	0.94697274
HAL	20.23056808	0.072543614	0.216815225	0.33458727	0.737936449	0.94697274
LOC104360059	1.264256051	0.21680136	0.64739663	0.334881818	0.737714238	0.94697274
LOC104367257	105.1794986	0.055048736	0.16469974	0.334236931	0.738200778	0.94697274
LOC104367729	1.508400015	-0.21412387	0.638827238	-0.335182749	0.737487234	0.94697274
LOC116964748	6.005941071	0.104450018	0.312418034	0.33432775	0.738132252	0.94697274
LOC116964845	27.99523574	0.068853732	0.205319368	0.335349427	0.737361513	0.94697274
LOC122152493	1528.13959	-0.048488949	0.144512667	-0.335534243	0.737222118	0.94697274
LOC122154164	84.70313413	0.082866893	0.247748292	0.334480178	0.738017246	0.94697274
NUTF2	3682.312087	-0.030307245	0.090671287	-0.334254053	0.738187859	0.94697274
SDC2	5190.642108	-0.035812938	0.107068425	-0.334486453	0.738012512	0.94697274
LOC122154741	192.6157151	-0.095840128	0.286909827	-0.334042681	0.738347352	0.947087604
GFRA1	311.3920637	0.080712984	0.241871799	0.333701506	0.738604813	0.947334561
GIT1	397.1848015	-0.040687634	0.121973199	-0.33357848	0.738697659	0.947334561
LOC104359524	43.74992745	-0.111912153	0.335583579	-0.333485187	0.73876807	0.947334561
LOC104362275	2319.900363	-0.023221286	0.069625001	-0.33351936	0.738742278	0.947334561
ADCY6	827.9419865	0.027208937	0.081617935	0.333369579	0.738855324	0.947360387
ARHGEF9	799.599906	0.047205627	0.141632035	0.333297668	0.7389096	0.947360387
EXOC1L	32.96905753	-0.097066951	0.291435249	-0.333065239	0.739085038	0.947360387
FUT8	1483.632356	0.030579109	0.091827777	0.333005005	0.739130505	0.947360387
LOC116959069	22.99943093	0.073691614	0.221178375	0.3331773	0.739000452	0.947360387
ST7L	3816.888691	-0.025734675	0.07727355	-0.333033433	0.739109047	0.947360387
FBXO10	1570.951285	-0.028129214	0.084530644	-0.332769432	0.739308334	0.947470445
LCP1	1049.499354	-0.051362525	0.154397368	-0.332664512	0.73938754	0.947470445
SLC35D3	192.0348359	0.062333745	0.187355272	0.332703449	0.739358146	0.947470445
DEPDC4	181.9274001	-0.048428704	0.145778318	-0.332207865	0.739732305	0.947585978
FLT3	57.04852754	-0.114843907	0.346026425	-0.331893458	0.739969711	0.947585978
FNDC4	838.8356461	-0.032286443	0.097270685	-0.331923672	0.739946895	0.947585978
FOXL2	19.00619639	-0.060601608	0.182417851	-0.332213144	0.739728319	0.947585978
GNAI1	839.9667207	0.029540327	0.088892157	0.332316458	0.739650314	0.947585978
LOC104358810	1.740133804	-0.239008019	0.719667786	-0.33210882	0.739807091	0.947585978
LOC116961906	4.913912939	0.110761087	0.334057782	0.331562662	0.740219518	0.947585978
LRRC39	39.60243632	0.063316698	0.190926369	0.331628882	0.740169508	0.947585978
OGN	6916.229692	-0.042308846	0.127601568	-0.331569956	0.740214009	0.947585978
PIF1	111.6061189	-0.038168331	0.114830385	-0.332388777	0.739595712	0.947585978
SLC1A4	33162.49956	0.056468449	0.170177029	0.331821806	0.740023818	0.947585978
TM7SF3	1758.09439	-0.026876936	0.081048238	-0.331616536	0.740178832	0.947585978
TWF1	1869.239941	-0.046789931	0.141038094	-0.331753849	0.740075135	0.947585978
CLIC6	105.0836045	-0.071025587	0.21428928	-0.331447224	0.740306699	0.947590435
LOC122152674	24.49692275	-0.289426519	0.873326675	-0.331406938	0.740337125	0.947590435
CCDC150	6.195291959	0.118076129	0.356996802	0.330748423	0.740834523	0.947626302
CILK1	562.2393648	0.022024414	0.066540375	0.330993232	0.740649598	0.947626302
FBXW11	1908.399078	0.025217421	0.076131337	0.331235759	0.740466412	0.947626302
HGFAC	15.81222318	0.081053773	0.245539363	0.330105007	0.74132062	0.947626302
LOC104361256	36.94357291	-0.057671525	0.174629476	-0.330250804	0.741210462	0.947626302
LOC116964149	1821.681515	0.031304986	0.094796937	0.330232045	0.741224635	0.947626302
LOC116964875	3.342646	0.120740247	0.365868326	0.33001011	0.741392323	0.947626302
MCCC1	563.2051693	0.024389112	0.073766003	0.330628085	0.74092543	0.947626302
NCOA1	2104.053489	0.050013676	0.151492735	0.330139108	0.741294855	0.947626302
PRICKLE4	512.0930462	0.029670916	0.089766013	0.330536194	0.740994849	0.947626302
PRKAG2	1699.785215	-0.042528984	0.128631347	-0.330626908	0.740926319	0.947626302
RNF169	538.2015868	0.053131833	0.16097288	0.330066986	0.741349348	0.947626302
SELENOI	1057.766705	0.044669454	0.134874286	0.33119326	0.740498511	0.947626302
SUGT1	2246.125401	-0.028066781	0.084907351	-0.330557726	0.740978583	0.947626302
TRAF3IP3	82.62799302	-0.038880523	0.117501346	-0.33089428	0.740724343	0.947626302
TRMT61A	855.5774134	-0.036504049	0.110296348	-0.33096335	0.740672169	0.947626302
TTPAL	1977.970253	0.028341795	0.085696983	0.330721039	0.740855209	0.947626302
WNK1	5755.651183	0.043711038	0.132421701	0.330089684	0.741332198	0.947626302
LOC122153193	15.35304156	-0.100876328	0.305872377	-0.32979875	0.741552032	0.947757488
TOMM70	4797.033817	-0.019850399	0.060229965	-0.329576802	0.741719753	0.947898893
EFNA5	985.1151448	-0.026153045	0.079469341	-0.329096038	0.742083099	0.948276709
RNF150	651.6051757	-0.042335735	0.128666546	-0.329034518	0.742129598	0.948276709
LOC116965811	134.0008309	0.073484	0.223580902	0.328668502	0.742406265	0.948557238
BICC1	651.6088932	0.043264533	0.131735353	0.328420065	0.742594074	0.948641293
USP36	507.565504	0.044232707	0.134710107	0.328354779	0.742643431	0.948641293
VPS8	2225.17534	-0.02141985	0.065229068	-0.328378902	0.742625193	0.948641293
PTPRG	1030.514986	0.054488122	0.165994599	0.328252377	0.742720849	0.948667211
BTLA	3.584874393	-0.12342948	0.376221604	-0.328076536	0.742853795	0.948757476
POP1	448.5145604	0.038960421	0.118778956	0.328007774	0.742905785	0.948757476
LOC104362676	323.0197208	0.138049763	0.42101176	0.327900016	0.742987262	0.948788562
LMNA	2854.714558	-0.046258624	0.141213361	-0.327579654	0.743229508	0.949024929
CUNH6orf120	397.2257555	0.041312484	0.126387907	0.326870546	0.743765799	0.949030602
DBF4	436.5565812	0.026313041	0.080684218	0.326123765	0.744330717	0.949030602
EEF1A2	233.7952148	-0.059268473	0.181485174	-0.326574738	0.743989553	0.949030602
GLUD1	4009.388596	-0.020122198	0.061547601	-0.326937157	0.743715417	0.949030602
L3MBTL1	26.69776706	0.057459783	0.1761171	0.326258966	0.744228432	0.949030602
LMAN2L	209.9378622	-0.060112247	0.184302952	-0.326159979	0.744303319	0.949030602
LOC104361931	13.8594002	-0.081041385	0.248178653	-0.326544542	0.744012395	0.949030602
LOC104362186	33.72586239	-0.113515697	0.347872715	-0.326313886	0.744186883	0.949030602
LOC116959095	4.771289875	-0.117931057	0.360923536	-0.326748036	0.743858465	0.949030602
LOC116959321	4.043672332	0.137653958	0.420838236	0.327094704	0.743596257	0.949030602
LOC116959649	38.60130084	-0.095624823	0.292267503	-0.327182538	0.743529827	0.949030602
LOC116965782	6.350770114	0.0951834	0.29103094	0.327055947	0.74362557	0.949030602
LOC122152580	1.075434868	-0.278470161	0.85344027	-0.32629133	0.744203947	0.949030602
LOC122153436	2.745766116	0.178888688	0.547999816	0.326439321	0.744091991	0.949030602
MGME1	1429.96772	-0.024886241	0.076004777	-0.327429964	0.743342707	0.949030602
MMEL1	64.50301166	0.072511962	0.222295996	0.326195538	0.744276417	0.949030602
SARAF	4521.957661	-0.019251111	0.058859437	-0.327069235	0.74361552	0.949030602
TCIM	48.60187934	-0.050326556	0.153998541	-0.326798912	0.743819983	0.949030602
TRHDE	31.04654529	-0.062049161	0.190298274	-0.32606266	0.744376948	0.949030602
VASN	3174.211391	0.040782621	0.125028856	0.326185667	0.744283885	0.949030602
USP50	1.837543589	-0.176785985	0.542564275	-0.325834178	0.744549818	0.949178127
EPB41	1010.784596	0.04768981	0.146505732	0.325514976	0.74479135	0.949312716
LMBR1L	99.63660498	0.041267993	0.126812539	0.32542518	0.744859301	0.949312716
LOC104363062	135.7998893	0.053838625	0.16549939	0.325310113	0.744946378	0.949312716
LOC104364342	2716.157412	-0.03677771	0.113078201	-0.32524138	0.744998393	0.949312716
LOC104368640	2007.66633	-0.03872677	0.119040626	-0.325323979	0.744935885	0.949312716
PRDM8	48.51995464	0.081252563	0.249583107	0.325553136	0.744762474	0.949312716
GPAT2	48.9338491	0.072245891	0.222250137	0.325065675	0.745131367	0.949409306
TMEM87A	7400.977491	-0.019985056	0.061499316	-0.324963867	0.745208419	0.949434633
LOC104359953	673.6909364	0.058160386	0.179135569	0.324672462	0.745428979	0.949569931
RDH5	9.866641657	0.09008777	0.277421596	0.324732361	0.74538364	0.949569931
LOC116965771	144.2789336	-0.094404685	0.290870295	-0.324559387	0.745514569	0.949606116
SLC16A1	4244.977329	0.028745772	0.088589471	0.324482943	0.745572434	0.949606983
ADAP2	61.1143554	-0.051798301	0.160620088	-0.322489553	0.747081851	0.949617763
BCO1	52.55148647	-0.053105205	0.164148919	-0.323518457	0.746302632	0.949617763
CHST9	213.0191894	-0.054131628	0.168079826	-0.322059045	0.747407964	0.949617763
CNNM2	552.7201134	0.031905489	0.098590046	0.323617748	0.74622745	0.949617763
COL3A1	29058.597	-0.05809759	0.180095073	-0.322594001	0.747002737	0.949617763
COL8A2	8088.857003	-0.038463012	0.11942834	-0.322059338	0.747407742	0.949617763
COMMD8	1929.140597	-0.040839559	0.126426137	-0.323030981	0.74667178	0.949617763
CSF1	156.6558999	0.063783687	0.197188205	0.323466036	0.746342326	0.949617763
GDPGP1	282.7878579	-0.037569066	0.116152552	-0.323445894	0.746357577	0.949617763
GRM1	16.61291838	0.067713318	0.209645374	0.322989802	0.746702965	0.949617763
HIC2	502.6498914	-0.042807986	0.132285072	-0.323604061	0.746237813	0.949617763
HOXB8	22.90770502	-0.071081933	0.219763817	-0.323446933	0.746356791	0.949617763
LOC104356796	2.730517822	-0.232994785	0.720187677	-0.323519539	0.746301812	0.949617763
LOC104363331	4.824881713	-0.159305162	0.493261214	-0.322963082	0.746723201	0.949617763
LOC104364162	104.18768	-0.065977598	0.204859171	-0.32206319	0.747404824	0.949617763
LOC104365551	594.5295087	0.044314184	0.137301581	0.322750719	0.746884038	0.949617763
LOC104366643	306.3892402	-0.044796217	0.139065333	-0.322123539	0.747359107	0.949617763
LOC116961881	5.227624519	0.111516342	0.345113151	0.323129796	0.746596946	0.949617763
LOC116962750	118552.1291	0.07140854	0.221564479	0.322292364	0.747231217	0.949617763
LOC116962821	1.129946541	0.235519851	0.729789684	0.32272291	0.7469051	0.949617763
LOC116964016	337.9985132	0.051936398	0.161080941	0.32242423	0.747131331	0.949617763
MAFG	884.2111655	-0.021180654	0.065577969	-0.322984289	0.74670714	0.949617763
MAP3K8	2101.571326	-0.028293066	0.087251036	-0.324271974	0.745732136	0.949617763
MCM4	1921.851375	-0.028996537	0.089842705	-0.322747822	0.746886232	0.949617763
METTL6	688.7524646	0.037053122	0.114490966	0.323633588	0.746215456	0.949617763
NOVA1	147.5058516	0.030446585	0.094538384	0.322055268	0.747410825	0.949617763
PRDM4	348.4386823	0.023189777	0.071911651	0.32247594	0.747092162	0.949617763
PTK7	1769.243436	0.051049173	0.15834577	0.322390508	0.747156874	0.949617763
PYCR1	19373.31031	-0.032394234	0.100482268	-0.322387573	0.747159098	0.949617763
REXO4	645.1091131	0.018395584	0.057073717	0.322312698	0.747215814	0.949617763
RNF7	2377.150937	-0.038378814	0.1186818	-0.32337573	0.746410707	0.949617763
SNTA1	504.424668	-0.033373325	0.103231333	-0.323286779	0.746478065	0.949617763
AKT2	1923.711313	0.018054355	0.056223083	0.321119981	0.748119469	0.949738499
CCNY	561.1277584	0.026107036	0.081154165	0.321696817	0.74768239	0.949738499
CLYBL	128.6636798	-0.030211377	0.093966306	-0.321512876	0.747821756	0.949738499
DENND3	198.1686406	0.040229822	0.125278857	0.321122198	0.748117789	0.949738499
FURIN	4217.237489	0.039378103	0.122750597	0.320797651	0.74836374	0.949738499
GMEB1	1288.456912	0.025433367	0.07910717	0.321505204	0.747827569	0.949738499
LAMA3	634.1466736	0.051645416	0.160964612	0.320849503	0.748324443	0.949738499
LOC104368443	571.5744582	-0.062513157	0.194479095	-0.321438956	0.747877766	0.949738499
LOC116964405	1275.983443	0.014310062	0.044506605	0.321526692	0.747811288	0.949738499
LOC122152562	31823.38343	0.118485935	0.369056004	0.321051367	0.748171464	0.949738499
MMP7	2.936116206	0.207865968	0.647622365	0.320967865	0.748234743	0.949738499
R3HCC1L	58.93893828	0.041978324	0.130689396	0.321206812	0.74805367	0.949738499
SLC29A3	618.2404678	-0.045408993	0.141507705	-0.320894137	0.748290617	0.949738499
SLC37A2	479.7945223	-0.06818703	0.212301048	-0.321180846	0.748073346	0.949738499
ZC3H12A	1264.405385	0.029766683	0.092626835	0.321361328	0.747936586	0.949738499
ALDOB	183.6743663	-0.061873096	0.193094142	-0.320429689	0.748642622	0.949874647
CRBN	964.0408656	0.018841191	0.058793481	0.320463942	0.74861666	0.949874647
GLB1	4668.723345	0.025930965	0.080899256	0.320534042	0.748563529	0.949874647
CADM2	31.93893438	0.197721342	0.617761392	0.320061021	0.748922073	0.949939599
GABRR2	74.6068258	0.039149302	0.122405104	0.319833902	0.749094246	0.949939599
LOC104361281	8.832361431	0.137681362	0.430049293	0.320152512	0.74885272	0.949939599
LOC116961593	7.966180637	-0.096086546	0.300333549	-0.319932776	0.749019291	0.949939599
LOC116964644	45.44756669	-0.048451692	0.151459698	-0.319898251	0.749045464	0.949939599
MEGF10	150.1092383	-0.063792577	0.199249795	-0.320163828	0.748844142	0.949939599
SLC18A3	9.19859092	0.178267687	0.557143583	0.319967226	0.748993176	0.949939599
CITED4	2513.553865	-0.03145343	0.098474722	-0.319406134	0.74941856	0.950133196
PROZ	3.176252156	0.16867479	0.528026937	0.319443532	0.749390205	0.950133196
RBM15B	1164.977159	-0.020758929	0.06497641	-0.31948409	0.749359454	0.950133196
GBA2	8265.411143	0.039567171	0.123969908	0.319167548	0.749599464	0.950289999
COL6A3	2997.281019	-0.06814599	0.213782702	-0.318762878	0.74990633	0.950355427
COPG2	2416.392117	-0.017344331	0.05439635	-0.318851	0.749839502	0.950355427
COPS2	5992.198652	0.022933951	0.071965978	0.318677675	0.749970946	0.950355427
LOC116961336	665.2792378	-0.080178675	0.251672757	-0.318583051	0.750042707	0.950355427
LOC116965746	3.535769639	-0.12761199	0.400052843	-0.318987833	0.749735739	0.950355427
NUP214	1633.640175	-0.031963263	0.100333179	-0.318571218	0.750051681	0.950355427
PRAG1	1490.630821	0.035809438	0.112364903	0.318688821	0.749962492	0.950355427
BEND7	456.8349126	0.029257159	0.092227782	0.317227179	0.751071229	0.950559319
CA4	1.358016214	0.222189858	0.699945685	0.317438714	0.750910736	0.950559319
CSNK1A1	38418.79737	0.017655723	0.055635156	0.317348318	0.750979318	0.950559319
CTNND2	108.5709575	0.038758062	0.122115486	0.317388591	0.750948763	0.950559319
GSK3B	1634.014482	0.037980787	0.119675308	0.317365276	0.750966452	0.950559319
LOC104359123	298.3941255	-0.044790856	0.141027884	-0.317602837	0.750786222	0.950559319
LOC104366909	3.155224911	-0.129675205	0.408713942	-0.317276197	0.751034037	0.950559319
LOC104368008	431.3181045	0.042022967	0.13233798	0.317542756	0.750831802	0.950559319
LOC116959190	4.385519738	-0.135575537	0.426813872	-0.317645574	0.7507538	0.950559319
LOC116959786	188.364398	-0.048288367	0.152172362	-0.317326786	0.750995654	0.950559319
OLFML2A	1241.855193	0.054616895	0.172051432	0.317445162	0.750905843	0.950559319
ORC5	684.0035422	-0.02528367	0.079533388	-0.317900073	0.750560738	0.950559319
SEBOX	2.078519619	-0.177083612	0.557989814	-0.317359936	0.750970504	0.950559319
TMEM240	56.18517547	-0.047965859	0.150972666	-0.317712212	0.750703247	0.950559319
ZC2HC1B	14.83720098	-0.06829244	0.214693939	-0.318092074	0.750415096	0.950559319
MYD88	2579.231772	0.027714853	0.087441782	0.316952061	0.751279978	0.950678603
NAXD	1416.856005	0.02325353	0.073352721	0.317009779	0.751236182	0.950678603
